ID,COD_UF_A,UF_A,source,NOMEMUN_A,COD_UF_B,UF_B,target,NOMEMUN_B,VAR01,VAR02,VAR03,VAR04,weekly_flow,VAR06,VAR07,VAR08,VAR09,VAR10,VAR11,VAR12,VAR13,VAR14,pij,edge_key,keep_top5,keep
41088094114807,41,PR,4108809,Guaíra,41,PR,4114807,Marialva,Centro de Zona B,Integrante de Capital Regional B (Maringá),74.83,360,0.0,21.0,21.0,-54.2467577204,-24.0852754796,-51.7980569138,-23.4847585352,0.0,Não,0.207861111111111,1.0,"(4108809, 4114807)",True,True
31476003550308,31,MG,3147600,Passa Quatro,35,SP,3550308,São Paulo,Centro Local,Núcleo de Metrópole (São Paulo),54.05,260,0.0,78.0,78.0,-44.9696386727,-22.3897981313,-46.5703831822,-23.5673865001,0.0,Não,0.207884615384615,1.0,"(3147600, 3550308)",True,True
42046085102504,42,SC,4204608,Criciúma,51,MT,5102504,Cáceres,Capital Regional C,Centro Subregional A,480.23,2310,0.0,2.0,2.0,-49.365939559,-28.6735722527,-57.6747623071,-16.0740956302,0.0,Não,0.207891774891775,1.0,"(4204608, 5102504)",True,True
43076094317509,43,RS,4307609,Estância Velha,43,RS,4317509,Santo Ângelo,Integrante de Capital Regional C (Novo Hamburgo/São Leopoldo),Centro Subregional A,89.4,430,0.0,6.0,6.0,-51.1742939253,-29.6501479673,-54.2641427982,-28.3019378735,0.0,Não,0.207906976744186,1.0,"(4307609, 4317509)",True,True
11000981100114,11,RO,1100098,Espigão D'Oeste,11,RO,1100114,Jaru,Centro Local,Centro de Zona A,65.5,315,0.0,6.0,6.0,-61.0201731131,-11.5285546336,-62.4762307079,-10.4359487681,0.0,Não,0.207936507936508,1.0,"(1100098, 1100114)",True,True
42022064212502,42,SC,4202206,Benedito Novo,42,SC,4212502,Penha,Centro Local,Centro Local,35.35,170,0.0,14.0,14.0,-49.3644027498,-26.7775075692,-48.6475729113,-26.7688610932,0.0,Não,0.207941176470588,1.0,"(4202206, 4212502)",True,True
43124014320206,43,RS,4312401,Montenegro,43,RS,4320206,Seberi,Centro de Zona A,Centro Local,70.7,340,0.0,58.0,58.0,-51.4612993759,-29.6881186103,-53.4054673036,-27.4804138169,0.0,Não,0.207941176470588,1.0,"(4312401, 4320206)",True,True
42042025105101,42,SC,4204202,Chapecó,51,MT,5105101,Juara,Capital Regional B,Centro de Zona B,474.12,2280,0.0,3.0,3.0,-52.6170311136,-27.1068370218,-57.5131232186,-11.2503599787,0.0,Não,0.207947368421053,1.0,"(4204202, 5105101)",True,True
28021063513504,28,SE,2802106,Estância,35,SP,3513504,Cubatão,Centro de Zona A,Integrante de Capital Regional C (Santos),374.37,1800,0.0,21.0,21.0,-37.4400108538,-11.2679486495,-46.420031768,-23.8838390001,0.0,Não,0.207983333333333,1.0,"(2802106, 3513504)",True,True
31331053147600,31,MG,3133105,Itanhandu,31,MG,3147600,Passa Quatro,Centro Local,Centro Local,5.2,25,0.0,42.0,42.0,-44.9359219048,-22.2950796547,-44.9696386727,-22.3897981313,0.0,Não,0.208,1.0,"(3133105, 3147600)",True,True
31518003530706,31,MG,3151800,Poços de Caldas,35,SP,3530706,Mogi Guaçu,Centro Subregional A,Centro de Zona A,20.8,100,0.0,245.0,245.0,-46.5664100449,-21.7873635787,-46.9444740883,-22.3657201891,0.0,Não,0.208,1.0,"(3151800, 3530706)",True,True
42148054215703,42,SC,4214805,Rio do Sul,42,SC,4215703,Santo Amaro da Imperatriz,Centro Subregional A,Integrante de Capital Regional A (Florianópolis),47.84,230,0.0,6.0,6.0,-49.6432375295,-27.2179032253,-48.780239921,-27.6897477587,0.0,Não,0.208,1.0,"(4214805, 4215703)",True,True
43141004318903,43,RS,4314100,Passo Fundo,43,RS,4318903,São Luiz Gonzaga,Capital Regional B,Centro de Zona A,63.45,305,0.0,40.0,40.0,-52.4070950929,-28.2617671282,-54.9596595495,-28.4066469529,0.0,Não,0.208032786885246,1.0,"(4314100, 4318903)",True,True
29240092927507,29,BA,2924009,Paulo Afonso,29,BA,2927507,Santa Bárbara,Centro Subregional A,Centro Local,68.67,330,0.0,77.0,77.0,-38.2183289684,-9.4033316977,-38.9661390062,-11.9569028339,0.0,Não,0.208090909090909,1.0,"(2924009, 2927507)",True,True
41137344122503,41,PR,4113734,Luiziana,41,PR,4122503,Roncador,Centro Local,Centro de Zona B,18.73,90,0.0,8.0,8.0,-52.2819056185,-24.2800814123,-52.2760525501,-24.5951071882,0.0,Não,0.208111111111111,1.0,"(4113734, 4122503)",True,True
42014064218103,42,SC,4201406,Araranguá,42,SC,4218103,Timbé do Sul,Centro Subregional B,Centro Local,14.57,70,0.0,48.0,48.0,-49.4809665233,-28.9357520143,-49.844117763,-28.8325174931,0.0,Não,0.208142857142857,1.0,"(4201406, 4218103)",True,True
52011085222302,52,GO,5201108,Anápolis,52,GO,5222302,Vila Propício,Centro Subregional A,Centro Local,21.86,105,0.0,27.0,27.0,-48.9572179022,-16.3288257444,-48.8824220763,-15.4546348167,0.0,Não,0.208190476190476,1.0,"(5201108, 5222302)",True,True
31056083305000,31,MG,3105608,Barbacena,33,RJ,3305000,São João da Barra,Centro Subregional A,Centro Local,87.45,420,0.0,4.0,4.0,-43.7761933164,-21.2249153843,-41.0503481453,-21.6404577522,0.0,Não,0.208214285714286,1.0,"(3105608, 3305000)",True,True
41043034110409,41,PR,4104303,Campo Mourão,41,PR,4110409,Indianópolis,Centro Subregional A,Centro Local,24.99,120,0.0,28.0,28.0,-52.3811150855,-24.0412231964,-52.7010569082,-23.4797105011,0.0,Não,0.20825,1.0,"(4104303, 4110409)",True,True
43169074318705,43,RS,4316907,Santa Maria,43,RS,4318705,São Leopoldo,Capital Regional B,Núcleo de Capital Regional C (Novo Hamburgo/São Leopoldo),60.4,290,0.0,41.0,41.0,-53.808675395,-29.6855818036,-51.1462345613,-29.7658665426,0.0,Não,0.208275862068966,1.0,"(4316907, 4318705)",True,True
41063084112108,41,PR,4106308,Corbélia,41,PR,4112108,Jandaia do Sul,Centro Local,Centro de Zona A,73.95,355,0.0,42.0,42.0,-53.2965277773,-24.799649516,-51.6433953619,-23.6011789163,0.0,Não,0.20830985915493,1.0,"(4106308, 4112108)",True,True
15024002111300,15,PA,1502400,Castanhal,21,MA,2111300,São Luís,Centro Subregional A,Núcleo de Capital Regional A (São Luís),125.0,600,0.0,49.0,49.0,-47.9266431418,-1.29575680523,-44.2979185645,-2.53188598505,0.0,Não,0.208333333333333,1.0,"(1502400, 2111300)",True,True
15029391505502,15,PA,1502939,Dom Eliseu,15,PA,1505502,Paragominas,Centro Local,Centro Subregional B,25.0,120,0.0,182.0,182.0,-47.5559148863,-4.29077771982,-47.3569615608,-2.99419050029,0.0,Não,0.208333333333333,1.0,"(1502939, 1505502)",True,True
15060051506807,15,PA,1506005,Prainha,15,PA,1506807,Santarém,Centro Local,Capital Regional C,50.0,240,73.5,0.0,73.5,-53.4818139411,-1.8056944999,-54.7185701669,-2.43621332958,7.5,Não,0.208333333333333,2.144504400501879e-06,"(1506005, 1506807)",True,True
33001003303807,33,RJ,3300100,Angra dos Reis,33,RJ,3303807,Paraty,Centro Subregional B,Centro Local,12.5,60,0.0,441.0,441.0,-44.3196272625,-23.0091159355,-44.7108585021,-23.2194136078,0.0,Não,0.208333333333333,1.0,"(3300100, 3303807)",True,True
33018503305802,33,RJ,3301850,Guapimirim,33,RJ,3305802,Teresópolis,Integrante de Metrópole (Rio de Janeiro),Centro Subregional B,6.25,30,0.0,288.0,288.0,-42.9783297043,-22.5195957938,-42.9629567139,-22.4090049459,120.0,Não,0.208333333333333,1.0,"(3301850, 3305802)",True,True
43177074321808,43,RS,4317707,Santo Antônio das Missões,43,RS,4321808,Três de Maio,Centro Local,Centro de Zona A,50.0,240,0.0,7.0,7.0,-55.2245566425,-28.5080969773,-54.2353022074,-27.7796602186,0.0,Não,0.208333333333333,1.0,"(4317707, 4321808)",True,True
35248085003256,35,SP,3524808,Jales,50,MS,5003256,Costa Rica,Centro de Zona A,Centro Local,72.97,350,0.0,14.0,14.0,-50.5503561995,-20.2678530471,-53.1330469051,-18.5435483883,0.0,Não,0.208485714285714,1.0,"(3524808, 5003256)",True,True
42169095107909,42,SC,4216909,São Lourenço do Oeste,51,MT,5107909,Sinop,Centro de Zona B,Centro Subregional A,386.75,1855,0.0,35.0,35.0,-52.8513336671,-26.355190165,-55.5009220025,-11.8580053085,0.0,Não,0.208490566037736,1.0,"(4216909, 5107909)",True,True
41140054122404,41,PR,4114005,Mamborê,41,PR,4122404,Rolândia,Centro Local,Integrante de Capital Regional B (Londrina),59.42,285,0.0,42.0,42.0,-52.5290941575,-24.3218130804,-51.3627803562,-23.3135924848,0.0,Não,0.208491228070175,1.0,"(4114005, 4122404)",True,True
35223073523909,35,SP,3522307,Itapetininga,35,SP,3523909,Itu,Centro Subregional B,Integrante de Capital Regional C (Sorocaba),29.19,140,0.0,84.0,84.0,-48.0461428951,-23.5878724996,-47.2997498363,-23.2654425001,0.0,Não,0.2085,1.0,"(3522307, 3523909)",True,True
41143024119103,41,PR,4114302,Mandirituba,41,PR,4119103,Piên,Centro Local,Centro Local,15.64,75,0.0,1.0,1.0,-49.3227825967,-25.7596206133,-49.4282437423,-26.0969563766,0.0,Não,0.208533333333333,1.0,"(4114302, 4119103)",True,True
33039063305802,33,RJ,3303906,Petrópolis,33,RJ,3305802,Teresópolis,Integrante de Metrópole (Rio de Janeiro),Centro Subregional B,18.77,90,0.0,82.0,82.0,-43.1773365771,-22.5105986118,-42.9629567139,-22.4090049459,0.0,Não,0.208555555555556,1.0,"(3303906, 3305802)",True,True
43076094317202,43,RS,4307609,Estância Velha,43,RS,4317202,Santa Rosa,Integrante de Capital Regional C (Novo Hamburgo/São Leopoldo),Centro Subregional A,102.2,490,0.0,6.0,6.0,-51.1742939253,-29.6501479673,-54.4782240991,-27.8667497994,0.0,Não,0.208571428571429,1.0,"(4307609, 4317202)",True,True
41148074127700,41,PR,4114807,Marialva,41,PR,4127700,Toledo,Integrante de Capital Regional B (Maringá),Centro Subregional A,77.18,370,0.0,35.0,35.0,-51.7980569138,-23.4847585352,-53.741411491,-24.7320769999,0.0,Não,0.208594594594595,1.0,"(4114807, 4127700)",True,True
42014064305108,42,SC,4201406,Araranguá,43,RS,4305108,Caxias do Sul,Centro Subregional B,Núcleo de Capital Regional B (Caxias do Sul),65.71,315,0.0,6.0,6.0,-49.4809665233,-28.9357520143,-51.178860206,-29.1668990114,0.0,Não,0.208603174603175,1.0,"(4201406, 4305108)",True,True
41066054114203,41,PR,4106605,Cruzeiro do Oeste,41,PR,4114203,Mandaguari,Centro Local,Integrante de Capital Regional B (Maringá),43.81,210,0.0,49.0,49.0,-53.0818216077,-23.7769048604,-51.6812520887,-23.5174519996,0.0,Não,0.208619047619048,1.0,"(4106605, 4114203)",True,True
23019012503704,23,CE,2301901,Barbalha,25,PB,2503704,Cajazeiras,Núcleo de Capital Regional C (Juazeiro do Norte - Crato - Barbalha),Centro Subregional A,24.83,119,0.0,28.0,28.0,-39.302316369,-7.30717212719,-38.5605303716,-6.89046449964,0.0,Não,0.208655462184874,1.0,"(2301901, 2503704)",True,True
15017251504208,15,PA,1501725,Brasil Novo,15,PA,1504208,Marabá,Centro Local,Capital Regional C,144.0,690,0.0,21.0,21.0,-52.5434411923,-3.29780370408,-49.1420253334,-5.35260576315,0.0,Não,0.208695652173913,1.0,"(1501725, 1504208)",True,True
43174004322400,43,RS,4317400,Santiago,43,RS,4322400,Uruguaiana,Centro de Zona A,Centro Subregional A,68.9,330,0.0,7.0,7.0,-54.8690758536,-29.191460171,-57.0818249092,-29.7598231722,0.0,Não,0.208787878787879,1.0,"(4317400, 4322400)",True,True
35414064102000,35,SP,3541406,Presidente Prudente,41,PR,4102000,Assis Chateaubriand,Capital Regional C,Centro de Zona A,83.52,400,0.0,7.0,7.0,-51.3867655819,-22.1227435,-53.5212369271,-24.4085300846,0.0,Não,0.2088,1.0,"(3541406, 4102000)",True,True
35095024114203,35,SP,3509502,Campinas,41,PR,4114203,Mandaguari,Núcleo de Capital Regional A (Campinas),Integrante de Capital Regional B (Maringá),126.36,605,0.0,19.0,19.0,-47.0601562726,-22.9073424996,-51.6812520887,-23.5174519996,0.0,Não,0.208859504132231,1.0,"(3509502, 4114203)",True,True
41010024104501,41,PR,4101002,Ampére,41,PR,4104501,Capanema,Centro Local,Centro Local,16.71,80,0.0,54.0,54.0,-53.4732567443,-25.9170684654,-53.8001786947,-25.6829774172,0.0,Não,0.208875,1.0,"(4101002, 4104501)",True,True
42085004215703,42,SC,4208500,Ituporanga,42,SC,4215703,Santo Amaro da Imperatriz,Centro de Zona B,Integrante de Capital Regional A (Florianópolis),39.28,188,0.0,7.0,7.0,-49.6034147012,-27.4148584909,-48.780239921,-27.6897477587,0.0,Não,0.208936170212766,1.0,"(4208500, 4215703)",True,True
43005054302105,43,RS,4300505,Alpestre,43,RS,4302105,Bento Gonçalves,Centro Local,Centro Subregional A,91.95,440,0.0,2.0,2.0,-53.0373660487,-27.2487687565,-51.5155603061,-29.167401933,0.0,Não,0.208977272727273,1.0,"(4300505, 4302105)",True,True
43156024317301,43,RS,4315602,Rio Grande,43,RS,4317301,Santa Vitória do Palmar,Núcleo de Capital Regional C (Pelotas - Rio Grande),Centro de Zona B,43.9,210,0.0,28.0,28.0,-52.0867696994,-32.0504457927,-53.3670063807,-33.5198600304,0.0,Não,0.209047619047619,1.0,"(4315602, 4317301)",True,True
17212082105302,17,TO,1721208,Tocantinópolis,21,MA,2105302,Imperatriz,Centro de Zona A,Capital Regional C,23.0,110,0.0,6.0,6.0,-47.4274129283,-6.32563437623,-47.4798108058,-5.52652402496,0.0,Não,0.209090909090909,1.0,"(1721208, 2105302)",True,True
52186075219704,52,GO,5218607,Rialma,52,GO,5219704,Santa Terezinha de Goiás,Centro Local,Centro Local,23.0,110,0.0,73.0,73.0,-49.5843695082,-15.3154039728,-49.7062022414,-14.4334764204,0.0,Não,0.209090909090909,1.0,"(5218607, 5219704)",True,True
42020084305108,42,SC,4202008,Balneário Camboriú,43,RS,4305108,Caxias do Sul,Centro Subregional B,Núcleo de Capital Regional B (Caxias do Sul),100.4,480,0.0,21.0,21.0,-48.6346174766,-26.9918186055,-51.178860206,-29.1668990114,0.0,Não,0.209166666666667,1.0,"(4202008, 4305108)",True,True
43076094320800,43,RS,4307609,Estância Velha,43,RS,4320800,Soledade,Integrante de Capital Regional C (Novo Hamburgo/São Leopoldo),Centro de Zona A,37.65,180,0.0,35.0,35.0,-51.1742939253,-29.6501479673,-52.509866171,-28.8277379534,0.0,Sim,0.209166666666667,1.0,"(4307609, 4320800)",True,True
43095064317400,43,RS,4309506,Guarani das Missões,43,RS,4317400,Santiago,Centro Local,Centro de Zona A,37.65,180,0.0,1.0,1.0,-54.5605559298,-28.141779257,-54.8690758536,-29.191460171,0.0,Não,0.209166666666667,1.0,"(4309506, 4317400)",True,True
43021054317806,43,RS,4302105,Bento Gonçalves,43,RS,4317806,Santo Augusto,Centro Subregional A,Centro de Zona B,96.25,460,0.0,2.0,2.0,-51.5155603061,-29.167401933,-53.7788495987,-27.8534907761,0.0,Não,0.209239130434783,1.0,"(4302105, 4317806)",True,True
35259044212106,35,SP,3525904,Jundiaí,42,SC,4212106,Palmitos,Núcleo de Centro de Zona A (Jundiaí),Centro Local,233.31,1115,0.0,14.0,14.0,-46.8852739681,-23.187668,-53.162267293,-27.0702505487,0.0,Não,0.2092466367713,1.0,"(3525904, 4212106)",True,True
35223073523206,35,SP,3522307,Itapetininga,35,SP,3523206,Itararé,Centro Subregional B,Centro de Zona B,42.9,205,0.0,119.0,119.0,-48.0461428951,-23.5878724996,-49.3361197136,-24.1121379602,0.0,Não,0.209268292682927,1.0,"(3522307, 3523206)",True,True
43091004322509,43,RS,4309100,Gramado,43,RS,4322509,Vacaria,Centro Local,Centro de Zona A,50.25,240,0.0,1.0,1.0,-50.8719456998,-29.3797375185,-50.9365991641,-28.502354395,0.0,Não,0.209375,1.0,"(4309100, 4322509)",True,True
15036065107909,15,PA,1503606,Itaituba,51,MT,5107909,Sinop,Centro Subregional B,Centro Subregional A,245.0,1170,0.0,42.0,42.0,-55.9900488572,-4.26372947973,-55.5009220025,-11.8580053085,0.0,Não,0.209401709401709,1.0,"(1503606, 5107909)",True,True
31112003126109,31,MG,3111200,Campo Belo,31,MG,3126109,Formiga,Centro de Zona A,Centro de Zona A,18.85,90,0.0,94.0,94.0,-45.275861361,-20.8953162457,-45.4264281827,-20.4648835527,0.0,Não,0.209444444444444,1.0,"(3111200, 3126109)",True,True
22084033205309,22,PI,2208403,Piripiri,32,ES,3205309,Vitória,Centro de Zona A,Núcleo de Capital Regional A (Vitória),465.0,2220,0.0,3.0,3.0,-41.7785048523,-4.27606869352,-40.3222087268,-20.3201537925,0.0,Não,0.209459459459459,1.0,"(2208403, 3205309)",True,True
33022053304524,33,RJ,3302205,Itaperuna,33,RJ,3304524,Rio das Ostras,Centro Subregional A,Centro Local,69.13,330,0.0,84.0,84.0,-41.8862031765,-21.2105910844,-41.9369671271,-22.5239411857,0.0,Não,0.209484848484848,1.0,"(3302205, 3304524)",True,True
35503084318903,35,SP,3550308,São Paulo,43,RS,4318903,São Luiz Gonzaga,Núcleo de Metrópole (São Paulo),Centro de Zona A,226.25,1080,0.0,14.0,14.0,-46.5703831822,-23.5673865001,-54.9596595495,-28.4066469529,0.0,Não,0.209490740740741,1.0,"(3550308, 4318903)",True,True
35046024104303,35,SP,3504602,Bady Bassitt,41,PR,4104303,Campo Mourão,Integrante de Capital Regional B (São José do Rio Preto),Centro Subregional A,91.16,435,0.0,3.0,3.0,-49.4485737094,-20.91856378,-52.3811150855,-24.0412231964,0.0,Não,0.209563218390805,1.0,"(3504602, 4104303)",True,True
43141004321808,43,RS,4314100,Passo Fundo,43,RS,4321808,Três de Maio,Capital Regional B,Centro de Zona A,77.55,370,0.0,7.0,7.0,-52.4070950929,-28.2617671282,-54.2353022074,-27.7796602186,0.0,Não,0.209594594594595,1.0,"(4314100, 4321808)",True,True
32049063205002,32,ES,3204906,São Mateus,32,ES,3205002,Serra,Centro Subregional A,Integrante de Capital Regional A (Vitória),43.0,205,0.0,193.0,193.0,-39.8582005952,-18.7184469679,-40.2752170364,-20.1567698429,0.0,Não,0.209756097560976,1.0,"(3204906, 3205002)",True,True
43051084313391,43,RS,4305108,Caxias do Sul,43,RS,4313391,Novo Cabrais,Núcleo de Capital Regional B (Caxias do Sul),Centro Local,54.55,260,0.0,37.0,37.0,-51.178860206,-29.1668990114,-52.9550860639,-29.7362546061,0.0,Não,0.209807692307692,1.0,"(4305108, 4313391)",True,True
35414065004700,35,SP,3541406,Presidente Prudente,50,MS,5004700,Ivinhema,Capital Regional C,Centro Local,58.75,280,0.0,21.0,21.0,-51.3867655819,-22.1227435,-53.8269701469,-22.3016035626,0.0,Não,0.209821428571429,1.0,"(3541406, 5004700)",True,True
43016024302808,43,RS,4301602,Bagé,43,RS,4302808,Caçapava do Sul,Centro Subregional A,Centro de Zona A,30.65,146,0.0,66.0,66.0,-54.107083285,-31.3305018412,-53.4875689205,-30.5147432339,0.0,Não,0.209931506849315,1.0,"(4301602, 4302808)",True,True
29108002913903,29,BA,2910800,Feira de Santana,29,BA,2913903,Ipiaú,Núcleo de Capital Regional B (Feira de Santana),Centro de Zona A,55.64,265,0.0,49.0,49.0,-38.9600330961,-12.2292842522,-39.7356541798,-14.137473671,0.0,Não,0.209962264150943,1.0,"(2910800, 2913903)",True,True
32028013203403,32,ES,3202801,Itapemirim,32,ES,3203403,Mimoso do Sul,Centro Local,Centro Local,18.9,90,0.0,28.0,28.0,-40.8361451166,-21.0110996271,-41.3644252659,-21.0653735085,0.0,Não,0.21,1.0,"(3202801, 3203403)",True,True
33007043302403,33,RJ,3300704,Cabo Frio,33,RJ,3302403,Macaé,Centro Subregional A,Centro Subregional A,21.0,100,0.0,582.0,582.0,-42.0200748021,-22.880764667,-41.7750642854,-22.3687049743,49.0,Não,0.21,1.0,"(3300704, 3302403)",True,True
35203013526100,35,SP,3520301,Iguape,35,SP,3526100,Juquiá,Centro Local,Centro Local,18.9,90,0.0,14.0,14.0,-47.5531374093,-24.7069541966,-47.635341968,-24.3207030787,0.0,Não,0.21,1.0,"(3520301, 3526100)",True,True
35216063534609,35,SP,3521606,Irapuru,35,SP,3534609,Osvaldo Cruz,Centro Local,Centro de Zona B,15.75,75,0.0,35.0,35.0,-51.3501727308,-21.5674762357,-50.8731391101,-21.7970834999,0.0,Não,0.21,1.0,"(3521606, 3534609)",True,True
35347084101101,35,SP,3534708,Ourinhos,41,PR,4101101,Andirá,Centro Subregional A,Centro de Zona B,10.5,50,0.0,56.0,56.0,-49.8685798362,-22.9772675001,-50.2264075984,-23.0517516542,0.0,Não,0.21,1.0,"(3534708, 4101101)",True,True
35349063555000,35,SP,3534906,Pacaembu,35,SP,3555000,Tupã,Centro Local,Centro de Zona A,24.15,115,0.0,49.0,49.0,-51.2652015202,-21.5600784989,-50.5140064217,-21.9348215097,0.0,Não,0.21,1.0,"(3534906, 3555000)",True,True
43148034322608,43,RS,4314803,Portão,43,RS,4322608,Venâncio Aires,Integrante de Capital Regional C (Novo Hamburgo/São Leopoldo),Centro de Zona A,21.0,100,0.0,15.0,15.0,-51.230149644,-29.6962586008,-52.1918802406,-29.6116528927,0.0,Não,0.21,1.0,"(4314803, 4322608)",True,True
35202023532405,35,SP,3520202,Igaratá,35,SP,3532405,Nazaré Paulista,Centro Local,Integrante de Metrópole (São Paulo),8.4,40,0.0,76.0,76.0,-46.1563144237,-23.2048429997,-46.4025902146,-23.1786958111,0.0,Não,0.21,1.0,"(3520202, 3532405)",True,True
43048044320008,43,RS,4304804,Carlos Barbosa,43,RS,4320008,Sapucaia do Sul,Centro Local,Integrante de Metrópole (Porto Alegre),16.8,80,0.0,8.0,8.0,-51.5038176297,-29.2982968062,-51.1518747152,-29.8248680322,0.0,Não,0.21,1.0,"(4304804, 4320008)",True,True
43085084318705,43,RS,4308508,Frederico Westphalen,43,RS,4318705,São Leopoldo,Centro Subregional B,Núcleo de Capital Regional C (Novo Hamburgo/São Leopoldo),82.95,395,0.0,45.0,45.0,-53.4007767393,-27.3588824124,-51.1462345613,-29.7658665426,0.0,Não,0.21,1.0,"(4308508, 4318705)",True,True
41025054117305,41,PR,4102505,Barbosa Ferraz,41,PR,4117305,Ortigueira,Centro Local,Centro Local,48.32,230,0.0,14.0,14.0,-52.0071166855,-24.0277154656,-50.9269295384,-24.2120106691,0.0,Não,0.210086956521739,1.0,"(4102505, 4117305)",True,True
35095025218805,35,SP,3509502,Campinas,52,GO,5218805,Rio Verde,Núcleo de Capital Regional A (Campinas),Centro Subregional A,138.66,660,0.0,35.0,35.0,-47.0601562726,-22.9073424996,-50.9296809305,-17.7945434016,0.0,Não,0.210090909090909,1.0,"(3509502, 5218805)",True,True
35243033555000,35,SP,3524303,Jaboticabal,35,SP,3555000,Tupã,Centro Local,Centro de Zona A,60.95,290,0.0,35.0,35.0,-48.3203497509,-21.2544714991,-50.5140064217,-21.9348215097,0.0,Não,0.210172413793103,1.0,"(3524303, 3555000)",True,True
35223075002704,35,SP,3522307,Itapetininga,50,MS,5002704,Campo Grande,Centro Subregional B,Núcleo de Capital Regional A (Campo Grande),181.81,865,0.0,7.0,7.0,-48.0461428951,-23.5878724996,-54.6157435664,-20.4580299876,0.0,Não,0.210184971098266,1.0,"(3522307, 5002704)",True,True
35021013517802,35,SP,3502101,Andradina,35,SP,3517802,Guaraçaí,Centro Subregional B,Centro Local,10.51,50,0.0,49.0,49.0,-51.378847795,-20.9014635148,-51.2091063454,-21.0328813879,0.0,Não,0.2102,1.0,"(3502101, 3517802)",True,True
31035043506003,31,MG,3103504,Araguari,35,SP,3506003,Bauru,Centro de Zona B,Capital Regional C,99.85,475,0.0,13.0,13.0,-48.1916053789,-18.6482695267,-49.083000867,-22.3251224996,0.0,Não,0.210210526315789,1.0,"(3103504, 3506003)",True,True
31313075218805,31,MG,3131307,Ipatinga,52,GO,5218805,Rio Verde,Núcleo de Capital Regional C (Ipatinga - Coronel Fabriciano - Timóteo),Centro Subregional A,185.0,880,0.0,0.5,0.5,-42.5203511115,-19.4810320971,-50.9296809305,-17.7945434016,0.0,Não,0.210227272727273,1.0,"(3131307, 5218805)",True,True
11001893201506,11,RO,1100189,Pimenta Bueno,32,ES,3201506,Colatina,Centro Local,Centro Subregional A,530.0,2520,0.0,4.5,4.5,-61.1836656738,-11.6775369901,-40.6303175542,-19.536270084,0.0,Não,0.21031746031746,1.0,"(1100189, 3201506)",True,True
35028045300108,35,SP,3502804,Araçatuba,53,DF,5300108,Brasília,Capital Regional C,Núcleo de Metrópole (Brasília),164.07,780,0.0,28.0,28.0,-50.4392260731,-21.2054759996,-47.8879054778,-15.794087362,0.0,Não,0.210346153846154,1.0,"(3502804, 5300108)",True,True
52121055222054,52,GO,5212105,Joviânia,52,GO,5222054,Vicentinópolis,Centro Local,Centro Local,5.89,28,0.0,14.0,14.0,-49.6299398093,-17.8071094522,-49.8072390139,-17.7326623799,0.0,Não,0.210357142857143,1.0,"(5212105, 5222054)",True,True
35040083555000,35,SP,3504008,Assis,35,SP,3555000,Tupã,Centro Subregional B,Centro de Zona A,25.25,120,0.0,28.0,28.0,-50.4175100403,-22.6628350204,-50.5140064217,-21.9348215097,0.0,Não,0.210416666666667,1.0,"(3504008, 3555000)",True,True
41209034209102,41,PR,4120903,Quedas do Iguaçu,42,SC,4209102,Joinville,Centro de Zona B,Núcleo de Capital Regional B (Joinville),101.0,480,0.0,14.0,14.0,-52.9098324024,-25.4567808508,-48.849409143,-26.3045176485,0.0,Não,0.210416666666667,1.0,"(4120903, 4209102)",True,True
42093004307906,42,SC,4209300,Lages,43,RS,4307906,Farroupilha,Centro Subregional A,Integrante de Capital Regional B (Caxias do Sul),48.4,230,0.0,7.0,7.0,-50.3302224243,-27.8172594633,-51.3483495739,-29.2236791872,0.0,Não,0.210434782608696,1.0,"(4209300, 4307906)",True,True
29251053136207,29,BA,2925105,Poções,31,MG,3136207,João Monlevade,Centro de Zona B,Centro de Zona A,177.82,845,0.0,16.0,16.0,-40.365127294,-14.5223245426,-43.1745712715,-19.8056386943,0.0,Não,0.210437869822485,1.0,"(2925105, 3136207)",True,True
42001015003702,42,SC,4200101,Abelardo Luz,50,MS,5003702,Dourados,Centro de Zona B,Capital Regional C,127.32,605,0.0,7.0,7.0,-52.3364823835,-26.5630310226,-54.8112891232,-22.227235537,0.0,Não,0.210446280991736,1.0,"(4200101, 5003702)",True,True
41055085218300,41,PR,4105508,Cianorte,52,GO,5218300,Posse,Centro Subregional B,Centro de Zona B,240.0,1140,0.0,21.0,21.0,-52.6091508905,-23.6538131528,-46.3620104422,-14.0877335644,0.0,Não,0.210526315789474,1.0,"(4105508, 5218300)",True,True
42020084204509,42,SC,4202008,Balneário Camboriú,42,SC,4204509,Corupá,Centro Subregional B,Centro Local,47.38,225,0.0,28.0,28.0,-48.6346174766,-26.9918186055,-49.2267369996,-26.431966316,0.0,Não,0.210577777777778,1.0,"(4202008, 4204509)",True,True
31569083516200,31,MG,3156908,Sacramento,35,SP,3516200,Franca,Centro Local,Centro Subregional A,21.06,100,0.0,49.0,49.0,-47.4365553166,-19.863576339,-47.402331626,-20.5360970003,0.0,Não,0.2106,1.0,"(3156908, 3516200)",True,True
35209053552205,35,SP,3520905,Ipaussu,35,SP,3552205,Sorocaba,Centro Local,Núcleo de Capital Regional C (Sorocaba),63.19,300,0.0,26.0,26.0,-49.6268069787,-23.0529129991,-47.4578532528,-23.499323,0.0,Não,0.210633333333333,1.0,"(3520905, 3552205)",True,True
